codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
6340,2023-12-13,OFS 18/2023,"Submete à apreciação do Senado Federal, nos termos do art. 130-A , inciso VI, da Constituição Federal, a indicação do Senhor EDVALDO NILO DE ALMEIDA, para compor o Conselho Nacional do Ministério Público - CNMP, na vaga destinada à Câmara dos Deputados.",Votou
6340,2023-12-13,MSF 85/2023,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, e o art. 7º da Lei nº 13.575, de 26 de dezembro de 2017, o nome do Senhor CAIO MÁRIO TRIVELLATO SEABRA FILHO, para exercer o cargo de Diretor da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Ronaldo Jorge da Silva Lima.",Votou
6340,2023-12-13,OFS 19/2023,"Encaminha, nos termos do art. 1º, § 2º a § 5º da Resolução do Senado Federal nº 42, de 2016, a indicação do Senhor ALEXANDRE AUGUSTO SEIJAS DE ANDRADE, para ocupar o cargo de Diretor da Instituição Fiscal Independente, em vaga aberta em decorrência da saída de Daniel Veloso Couri.",Votou
6340,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Sim
6340,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Sim
6340,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Sim
6340,2023-12-12,PL 3626/2023,"Dispõe sobre a modalidade lotérica denominada apostas de quota fixa; altera as Leis nºs 5.768, de 20 de dezembro de 1971, e 13.756, de 12 de dezembro de 2018, e a Medida Provisória nº 2.158-35, de 24 de agosto de 2001; revoga dispositivos do Decreto-Lei nº 204, de 27 de fevereiro de 1967; e dá outras providências.",Sim
6340,2023-12-12,RQS 1103/2023,Requer o encerramento da discussão do Projeto de Lei nº 3626/2023.,Sim
6340,2023-12-12,MSF 91/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “f”, da Constituição, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com a redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome da Senhora MARINA PALMA COPOLA DE CARVALHO, para exercer o cargo de Diretora da Comissão de Valores Mobiliários - CVM, na vaga decorrente do término do mandato de Flavia Martins Sant'anna Perlingeiro em 31 de dezembro de 2023.",Presente – Não registrou voto
6340,2023-12-12,MSF 90/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea “f”, da Constituição, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com a redação dada pelo art. 1º da Lei nº 10.411, de 26 de fevereiro de 2002, o nome do Senhor DANIEL WALTER MAEDA BERNARDO, para exercer o cargo de Diretor da Comissão de Valores Mobiliários - CVM, na vaga decorrente da renúncia de Alexandre Costa Rangel.",Presente – Não registrou voto
6340,2023-12-12,MSF 79/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor PAULO PICCHETTI, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Fernanda Magalhães Rumenos Guardado em 31 de dezembro de 2023.",Presente – Não registrou voto
6340,2023-12-12,MSF 78/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea “d”, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor RODRIGO ALVES TEIXEIRA, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Maurício Costa de Moura em 31 de dezembro de 2023.",Votou
6340,2023-12-12,MSF 83/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor DIOGO THOMSON DE ANDRADE, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Luis Henrique Bertolino Braido.",Votou
6340,2023-12-12,MSF 82/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome da Senhora CAMILA CABRAL PIRES ALVES, para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Sérgio Costa Ravagnani.",Votou
6340,2023-12-12,MSF 81/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor JOSÉ LEVI MELLO DO AMARAL JÚNIOR, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Luiz Augusto Azevedo de Almeida Hoffmann.",Votou
6340,2023-12-12,MSF 84/2023,"Submete à apreciação do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor CARLOS JACQUES VIEIRA GOMES, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Lenisa Rodrigues Prado.",Votou
6340,2023-12-12,MSF 75/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MARIA ELISA TEÓFILO DE LUNA, Ministra de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República de Trinidad e Tobago.",Votou
6340,2023-12-12,MSF 76/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora MARIA CRISTINA DE CASTRO MARTINS, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Cooperativa da Guiana.",Votou
6340,2023-12-12,MSF 86/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora GLIVÂNIA MARIA DE OLIVEIRA, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Bolivariana da Venezuela.",Votou
6340,2023-12-12,MSF 38/2023,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, a indicação do Senhor ALFREDO CESAR MARTINHO LEONI, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Sultanato de Omã.",Votou
6340,2023-06-20,MPV 1165/2023,"Institui a Estratégia Nacional de Formação de Especialistas para a Saúde, no âmbito do Programa Mais Médicos, e altera a Lei nº 12.871, de 22 de outubro de 2013.",Sim
6340,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Não
6340,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
6340,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
6340,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Sim
6340,2023-11-08,PEC 45/2019,Altera o Sistema Tributário Nacional.,Não
